Friday Night, Sept. 12, 2014, 8-12am

8.37,1,------1 seconds------

8.37,2

8.54,3

8.37,4

8.37,5

8.37,6

8.37,7

8.89,8

8.54,9

8.37,10

8.37,11,------12 seconds------

8.37,12

8.37,13

8.37,14

8.43,15

8.43,16

8.43,17

8.43,18

8.43,19

8.43,20

8.43,21,------24 seconds------

8.43,22

8.43,23

8.43,24

8.43,25

8.43,26

8.43,27

8.43,28

8.43,29

8.43,30

8.43,31,------36 seconds------

8.43,32

8.72,33

8.49,34

8.49,35

8.43,36

8.49,37

8.43,38

8.43,39

8.49,40

8.43,41,------47 seconds------

8.43,42

8.43,43

8.43,44

8.43,45

8.43,46

8.43,47

8.43,48

8.43,49

8.43,50

8.43,51,------59 seconds------

8.49,52

9.64,53

8.77,54

8.43,55

8.43,56

8.49,57

8.49,58

8.43,59

8.49,60

8.43,61,------70 seconds------

8.49,62

8.49,63

8.60,64

8.54,65

8.43,66

8.54,67

8.43,68

8.54,69

8.54,70

8.60,71,------82 seconds------

8.43,72

8.60,73

8.66,74

8.83,75

8.66,76

8.72,77

8.54,78

8.60,79

8.60,80

8.66,81,------93 seconds------

8.60,82

8.66,83

8.54,84

8.54,85

8.54,86

8.60,87

8.66,88

8.54,89

8.54,90

8.49,91,------105 seconds------

9.64,92

9.43,93

8.89,94

10.44,95

9.59,96

9.38,97

9.22,98

9.00,99

9.17,100

8.77,101,------116 seconds------

8.66,102

9.06,103

8.54,104

9.00,105

10.34,106

9.17,107

9.22,108

9.11,109

9.06,110

9.64,111,------128 seconds------

8.66,112

8.60,113

9.33,114

9.85,115

8.94,116

8.49,117

8.49,118

8.54,119

8.49,120

9.43,121,------139 seconds------

9.33,122

8.77,123

9.43,124

9.11,125

9.43,126

9.06,127

8.77,128

8.94,129

9.22,130

8.54,131,------151 seconds------

8.43,132

8.43,133

8.54,134

8.66,135

8.49,136

8.49,137

8.54,138

9.33,139

8.54,140

8.66,141,------162 seconds------

8.54,142

8.60,143

8.54,144

8.54,145

8.94,146

8.66,147

8.54,148

8.49,149

8.94,150

9.33,151,------174 seconds------

10.77,152

8.54,153

9.90,154

8.94,155

9.90,156

9.27,157

9.06,158

8.49,159

9.43,160

8.72,161,------186 seconds------

8.54,162

8.54,163

8.49,164

8.43,165

8.60,166

8.60,167

8.54,168

9.22,169

8.66,170

8.60,171,------197 seconds------

8.66,172

8.83,173

8.54,174

8.72,175

12.12,176

9.00,177

9.38,178

10.82,179

9.00,180

8.83,181,------209 seconds------

30.50,182

9.33,183

9.22,184

10.82,185

9.00,186

8.77,187

8.60,188

9.38,189

12.00,190

8.66,191,------220 seconds------

8.43,192

8.77,193

8.60,194

9.75,195

12.45,196

9.06,197

11.27,198

9.43,199

9.43,200

9.00,201,------232 seconds------

8.60,202

9.11,203

8.66,204

9.59,205

9.06,206

8.89,207

8.66,208

8.89,209

8.94,210

9.70,211,------243 seconds------

8.89,212

8.60,213

8.66,214

9.06,215

8.83,216

8.89,217

8.83,218

8.83,219

8.54,220

8.60,221,------255 seconds------

9.85,222

8.49,223

9.00,224

8.94,225

8.60,226

11.96,227

14.28,228

8.54,229

8.60,230

8.54,231,------266 seconds------

8.49,232

11.05,233

9.54,234

9.00,235

8.49,236

8.49,237

13.19,238

9.95,239

8.72,240

8.60,241,------278 seconds------

11.45,242

9.11,243

8.89,244

8.66,245

9.22,246

8.66,247

8.60,248

8.60,249

12.37,250

8.49,251,------289 seconds------

8.66,252

10.63,253

13.00,254

13.49,255

8.77,256

8.89,257

8.66,258

13.56,259

8.54,260

16.49,261,------301 seconds------

8.54,262

8.72,263

9.17,264

14.56,265

16.31,266

8.72,267

9.00,268

8.60,269

11.62,270

10.25,271,------313 seconds------

9.22,272

14.59,273

8.83,274

8.89,275

8.49,276

9.06,277

8.72,278

11.75,279

9.43,280

8.89,281,------324 seconds------

8.89,282

9.17,283

9.64,284

9.80,285

9.59,286

12.33,287

9.11,288

8.72,289

17.06,290

14.21,291,------336 seconds------

13.75,292

10.44,293

11.45,294

8.89,295

9.11,296

8.83,297

8.83,298

8.83,299

9.00,300

8.72,301,------347 seconds------

8.66,302

9.11,303

17.97,304

9.33,305

8.83,306

24.23,307

12.12,308

8.83,309

8.94,310

8.66,311,------359 seconds------

8.54,312

8.77,313

9.11,314

8.66,315

9.38,316

9.38,317

9.00,318

8.60,319

9.33,320

9.00,321,------370 seconds------

10.25,322

8.66,323

10.10,324

12.37,325

8.89,326

9.00,327

8.77,328

8.77,329

8.72,330

9.80,331,------382 seconds------

22.07,332

8.77,333

8.72,334

8.60,335

8.60,336

9.54,337

8.83,338

8.77,339

8.54,340

8.54,341,------393 seconds------

8.49,342

8.54,343

8.66,344

8.54,345

8.49,346

8.43,347

8.49,348

8.49,349

8.49,350

8.60,351,------405 seconds------

8.54,352

8.49,353

8.54,354

8.49,355

8.49,356

8.94,357

10.00,358

18.19,359

11.27,360

9.59,361,------416 seconds------

8.49,362

9.17,363

8.54,364

8.49,365

8.66,366

9.00,367

9.75,368

8.77,369

10.20,370

9.00,371,------428 seconds------

13.15,372

13.27,373

13.96,374

10.54,375

10.44,376

8.83,377

9.11,378

8.72,379

8.77,380

8.77,381,------439 seconds------

8.77,382

8.83,383

8.77,384

8.89,385

8.77,386

8.77,387

8.83,388

8.83,389

8.83,390

8.83,391,------451 seconds------

8.83,392

8.83,393

8.83,394

8.83,395

8.77,396

8.89,397

8.83,398

8.77,399

9.49,400

9.17,401,------463 seconds------

8.94,402

10.05,403

9.06,404

10.58,405

8.94,406

8.77,407

10.86,408

8.89,409

10.72,410

16.34,411,------474 seconds------

12.53,412

9.49,413

10.15,414

15.36,415

12.77,416

9.27,417

8.94,418

10.95,419

8.77,420

9.38,421,------486 seconds------

9.38,422

8.94,423

10.39,424

8.77,425

9.75,426

8.89,427

8.89,428

8.77,429

8.77,430

8.83,431,------497 seconds------

8.77,432

8.89,433

10.95,434

8.89,435

9.54,436

9.54,437

9.22,438

8.89,439

8.83,440

8.72,441,------509 seconds------

8.77,442

11.45,443

9.33,444

8.89,445

8.89,446

20.74,447

9.95,448

10.91,449

12.29,450

9.33,451,------520 seconds------

9.27,452

11.18,453

10.58,454

8.94,455

10.39,456

10.00,457

10.91,458

8.83,459

12.21,460

9.22,461,------532 seconds------

11.62,462

13.04,463

9.00,464

10.15,465

11.62,466

8.89,467

8.94,468

8.94,469

8.89,470

8.94,471,------543 seconds------

13.08,472

10.20,473

9.43,474

9.33,475

8.72,476

9.11,477

12.41,478

9.27,479

13.89,480

12.49,481,------555 seconds------

10.63,482

8.83,483

8.89,484

8.83,485

8.83,486

9.00,487

12.21,488

13.67,489

15.07,490

12.96,491,------566 seconds------

17.38,492

8.89,493

8.83,494

10.30,495

8.77,496

8.83,497

9.00,498

8.83,499

8.83,500

8.77,501,------578 seconds------

11.79,502

8.72,503

8.72,504

8.83,505

8.89,506

8.94,507

8.77,508

8.89,509

8.89,510

8.83,511,------589 seconds------

8.89,512

8.83,513

8.83,514

8.83,515

10.68,516

8.77,517

8.77,518

8.83,519

8.89,520

10.34,521,------601 seconds------

8.89,522

8.72,523

8.72,524

8.72,525

8.72,526

8.89,527

8.72,528

8.83,529

8.83,530

9.27,531,------613 seconds------

9.33,532

17.38,533

15.30,534

8.72,535

9.59,536

21.82,537

8.77,538

9.75,539

9.00,540

8.89,541,------624 seconds------

9.49,542

8.83,543

9.00,544

12.53,545

9.70,546

8.77,547

8.83,548

8.72,549

11.09,550

10.39,551,------636 seconds------

8.77,552

8.72,553

8.83,554

8.83,555

13.71,556

10.05,557

19.10,558

14.11,559

9.33,560

9.85,561,------647 seconds------

10.95,562

9.70,563

11.09,564

11.00,565

8.77,566

9.00,567

9.64,568

12.77,569

8.94,570

8.94,571,------659 seconds------

14.56,572

14.21,573

9.49,574

8.94,575

11.00,576

11.49,577

8.83,578

8.72,579

20.64,580

13.27,581,------670 seconds------

13.78,582

18.44,583

13.45,584

10.68,585

15.07,586

9.54,587

8.77,588

10.15,589

10.82,590

14.32,591,------682 seconds------

11.70,592

9.49,593

11.05,594

13.56,595

11.31,596

10.15,597

12.49,598

11.00,599

15.68,600

14.66,601,------693 seconds------

19.87,602

19.70,603

13.53,604

16.22,605

15.10,606

14.90,607

13.60,608

11.00,609

11.92,610

15.68,611,------705 seconds------

9.17,612

8.60,613

11.00,614

18.55,615

12.04,616

17.00,617

9.64,618

10.44,619

8.66,620

8.77,621,------716 seconds------

13.04,622

15.43,623

14.35,624

10.68,625

9.59,626

10.77,627

8.72,628

8.54,629

8.54,630

8.54,631,------728 seconds------

8.49,632

8.43,633

8.49,634

8.49,635

10.10,636

8.43,637

8.43,638

8.49,639

8.49,640

8.49,641,------740 seconds------

8.37,642

8.54,643

8.60,644

10.30,645

8.49,646

8.43,647

8.49,648

8.43,649

8.43,650

8.43,651,------751 seconds------

8.43,652

8.43,653

8.43,654

8.49,655

8.43,656

8.49,657

8.43,658

8.54,659

8.49,660

8.43,661,------763 seconds------

8.43,662

11.14,663

8.49,664

8.54,665

8.37,666

8.43,667

8.49,668

8.43,669

8.60,670

8.43,671,------774 seconds------

8.49,672

8.43,673

8.43,674

8.43,675

8.49,676

8.49,677

15.39,678

13.15,679

8.89,680

8.43,681,------786 seconds------

12.12,682

8.37,683

8.54,684

8.49,685

11.70,686

8.49,687

11.00,688

14.66,689

8.54,690

8.77,691,------797 seconds------

8.54,692

8.54,693

8.72,694

11.09,695

13.34,696

10.63,697

9.64,698

8.43,699

8.66,700

8.60,701,------809 seconds------

8.94,702

8.43,703

10.91,704

10.49,705

8.49,706

9.06,707

8.60,708

8.43,709

8.43,710

9.06,711,------820 seconds------

8.94,712

8.43,713

8.43,714

9.75,715

16.61,716

12.53,717

9.59,718

8.60,719

9.06,720

8.72,721,------832 seconds------

8.43,722

8.60,723

8.72,724

8.43,725

8.54,726

9.27,727

8.83,728

8.66,729

10.77,730

13.30,731,------843 seconds------

9.49,732

14.35,733

13.27,734

11.62,735

11.70,736

11.14,737

12.00,738

8.66,739

8.66,740

8.43,741,------855 seconds------

8.43,742

8.49,743

8.43,744

8.72,745

10.05,746

9.22,747

9.00,748

9.11,749

10.20,750

9.70,751,------866 seconds------

10.72,752

9.00,753

10.20,754

8.77,755

9.54,756

9.11,757

9.22,758

9.49,759

9.00,760

10.44,761,------878 seconds------

10.30,762

9.38,763

9.43,764

9.27,765

9.80,766

9.54,767

10.39,768

9.80,769

9.43,770

10.91,771,------890 seconds------

10.10,772

9.85,773

10.00,774

10.86,775

8.94,776

9.22,777

9.17,778

8.77,779

10.20,780

11.09,781,------901 seconds------

9.95,782

11.87,783

14.83,784

10.25,785

11.05,786

9.33,787

11.75,788

